"","state","year","months","period","colony_n","colony_max","colony_lost","colony_lost_pct","colony_added","colony_reno","colony_reno_pct","Varroa mites","Other pests/parasites","Disesases","Pesticides","Other","Unknown","State.Code","Region","Division"
"952","South Dakota",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD","Midwest","West North Central"
"953","South Dakota",2020,"July-September",23,230000,235000,66000,28,30000,12500,5,87,7,2.1,64.9,61.4,2,"SD","Midwest","West North Central"
"954","South Dakota",2020,"April-June",22,9500,205000,4600,2,8500,14500,7,53.4,31.4,4.8,0.4,37.5,5.3,"SD","Midwest","West North Central"
"955","South Dakota",2019,"July-September",19,255000,255000,51000,20,1300,8000,3,10.4,3.5,0.3,14,4,1.5,"SD","Midwest","West North Central"
"956","South Dakota",2017,"January-March",9,21000,48000,2700,6,1500,440,1,2.9,NA,NA,NA,0.2,0.3,"SD","Midwest","West North Central"
"957","South Dakota",2018,"October-December",16,140000,140000,21000,15,2000,430,NA,12.8,1.3,7,1.6,2.1,2.5,"SD","Midwest","West North Central"
"958","South Dakota",2021,"April-June",26,16500,198000,6500,3,39000,19000,10,51.8,12.6,3.7,4.2,49.5,0.8,"SD","Midwest","West North Central"
"959","South Dakota",2017,"July-September",11,152000,159000,16500,10,6000,7500,5,47.4,13.4,5,10.1,27,2.5,"SD","Midwest","West North Central"
"960","South Dakota",2018,"July-September",15,168000,197000,22000,11,8000,6500,3,54.7,32.9,3.3,8.5,45,1.6,"SD","Midwest","West North Central"
"961","South Dakota",2020,"January-March",21,20000,20000,1200,6,20,NA,NA,14.7,0.1,NA,2.1,0.3,0.3,"SD","Midwest","West North Central"
"962","South Dakota",2019,"October-December",20,189000,189000,7500,4,NA,40,NA,12.2,6.1,3.2,5.6,11.2,1.5,"SD","Midwest","West North Central"
"963","Tennessee",2019,"January-March",17,6000,7000,1500,21,240,320,5,62.8,23.6,5.1,0.9,7.7,7.1,"TN","South","East South Central"
"964","Tennessee",2016,"January-March",5,9000,9000,1700,19,100,150,2,19.7,7.1,0.2,3.7,10.1,10.9,"TN","South","East South Central"
"965","Tennessee",2016,"July-September",7,10000,10000,950,10,340,290,3,22.5,23.1,1.3,2.4,6.2,2,"TN","South","East South Central"
"966","Tennessee",2016,"April-June",6,8000,8000,580,7,3900,200,3,40.9,22.7,0.1,0.4,9.1,2.6,"TN","South","East South Central"
"967","Tennessee",2017,"April-June",10,8500,9000,1100,12,2600,1300,14,47.4,24.9,1,3.1,10.4,3.9,"TN","South","East South Central"
"968","Tennessee",2020,"October-December",24,13500,13500,680,5,20,640,5,33.8,25.4,NA,5.1,2.1,5.2,"TN","South","East South Central"
"969","Tennessee",2015,"January-March",1,9500,9500,2000,21,1000,190,2,22.2,17.1,NA,NA,13,4.4,"TN","South","East South Central"
"970","Tennessee",2015,"April-June",2,7500,7500,730,10,3600,920,12,47.8,26.3,1.8,9.8,2.6,3,"TN","South","East South Central"
"971","Tennessee",2018,"January-March",13,10000,10000,3000,30,600,470,5,29.2,20.4,2.3,3,13.2,19.7,"TN","South","East South Central"
"972","Tennessee",2015,"July-September",3,10000,10000,1200,12,500,350,4,50.8,38.4,0.5,4.8,2.2,1,"TN","South","East South Central"
"973","Tennessee",2017,"July-September",11,10000,10000,1700,17,800,960,10,42.8,22.1,2.1,6,5.3,6.9,"TN","South","East South Central"
"974","Tennessee",2017,"January-March",9,8500,8500,1600,19,1500,160,2,28.6,12.6,0.9,2.4,8.1,7,"TN","South","East South Central"
"975","Tennessee",2016,"October-December",8,9000,9000,840,9,120,10,NA,19.9,21.6,NA,1.1,2.2,3.1,"TN","South","East South Central"
"976","Tennessee",2018,"October-December",16,8000,8500,1900,22,30,370,4,49.8,20.8,1.9,11.4,9.1,5.1,"TN","South","East South Central"
"977","Tennessee",2017,"October-December",12,8500,10500,1300,12,230,320,3,22.8,18.9,0.2,2,7.5,15.3,"TN","South","East South Central"
"978","Tennessee",2018,"July-September",15,9000,9000,900,10,540,1000,11,70.6,53.2,0.7,13.2,5.6,2.1,"TN","South","East South Central"
"979","Tennessee",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TN","South","East South Central"
"980","Tennessee",2015,"October-December",4,8500,10000,1100,11,70,420,4,43.6,28.3,NA,4.6,7.1,3.6,"TN","South","East South Central"
"981","Tennessee",2019,"October-December",20,11000,11000,1300,12,20,70,1,66.6,53.5,NA,33.6,7.6,9.1,"TN","South","East South Central"
"982","Tennessee",2018,"April-June",14,8000,8000,1200,15,3200,1300,16,30,22.9,3,3.4,6.2,2.5,"TN","South","East South Central"
"983","Tennessee",2020,"January-March",21,8000,14000,1500,11,1000,130,1,18.9,17.3,1,NA,4.1,7.8,"TN","South","East South Central"
"984","Tennessee",2021,"April-June",26,12000,12000,720,6,4800,3400,28,22.4,10.3,NA,2.4,3.1,NA,"TN","South","East South Central"
"985","Tennessee",2020,"July-September",23,15000,15000,2200,15,460,860,6,37.7,15.5,2.3,0.5,2.4,2.2,"TN","South","East South Central"
"986","Tennessee",2021,"January-March",25,12000,13000,2200,17,960,310,2,34.4,5.2,1.4,0.8,2.6,8.9,"TN","South","East South Central"
"987","Tennessee",2019,"July-September",19,14000,14000,4500,32,2200,2200,16,51.4,23.3,0.2,9.1,11.5,1.5,"TN","South","East South Central"
"988","Tennessee",2020,"April-June",22,13500,13500,1200,9,4200,3200,24,31.2,7.8,0.2,6.8,3.3,3,"TN","South","East South Central"
"989","Texas",2015,"January-March",1,191000,250000,26000,10,82000,51000,20,21.5,12.2,5,11.1,2.3,6.2,"TX","South","West South Central"
"990","Texas",2016,"January-March",5,240000,290000,29000,10,73000,42000,15,21,10.6,2.5,10.2,4,2.7,"TX","South","West South Central"
"991","Texas",2015,"April-June",2,305000,315000,33000,11,76000,94000,30,19.3,22.9,2.5,6.6,7.4,3,"TX","South","West South Central"
"992","Texas",2016,"July-September",7,129000,143000,12000,8,12500,810,1,47.2,11.4,1.7,31.4,3.7,4.1,"TX","South","West South Central"
"993","Texas",2015,"July-September",3,76000,136000,16500,12,5500,4800,4,30.7,26,1.3,19.4,4.7,5.2,"TX","South","West South Central"
"994","Texas",2018,"January-March",13,205000,290000,22000,8,118000,42000,14,21.5,10.1,4.8,0.2,1.7,10.3,"TX","South","West South Central"
"995","Texas",2021,"January-March",25,240000,345000,23000,7,56000,13000,4,18.5,13.8,1.6,6,7.7,NA,"TX","South","West South Central"
"996","Texas",2017,"January-March",9,270000,330000,35000,11,148000,68000,21,36.2,22.5,2,5.1,3.5,3.6,"TX","South","West South Central"
"997","Texas",2016,"October-December",8,136000,310000,39000,13,2200,650,NA,33.1,17.5,3.2,3.6,2.8,1.4,"TX","South","West South Central"
"998","Texas",2018,"July-September",15,112000,124000,7500,6,7500,9500,8,18.8,4.4,0.4,6.2,2.8,0.9,"TX","South","West South Central"
"999","Texas",2018,"April-June",14,305000,310000,31000,10,1e+05,69000,22,26,17.4,7.9,4.4,8.3,14.3,"TX","South","West South Central"
"1000","Texas",2017,"April-June",10,345000,345000,18000,5,43000,148000,43,28.8,16.6,1.5,12.5,2.9,1.1,"TX","South","West South Central"
"1001","Texas",2017,"October-December",12,127000,285000,20000,7,3200,1900,1,33.9,21.4,7.1,2.9,3.8,5.2,"TX","South","West South Central"
"1002","Texas",2015,"October-December",4,125000,250000,25000,10,13000,2000,1,20.9,8.7,2.7,5.4,2.2,8,"TX","South","West South Central"
"1003","Texas",2018,"October-December",16,116000,260000,17000,7,11000,70,NA,18.6,18.5,5.5,3,6.2,3.7,"TX","South","West South Central"
"1004","Texas",2020,"January-March",21,235000,340000,35000,10,83000,24000,7,12.2,6.8,1.3,3.4,5.2,4.6,"TX","South","West South Central"
"1005","Texas",2016,"April-June",6,340000,350000,36000,10,74000,54000,15,26.1,9,7.5,2.4,7.4,3.7,"TX","South","West South Central"
"1006","Texas",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TX","South","West South Central"
"1007","Texas",2020,"July-September",23,167000,173000,9500,5,9000,7500,4,20.2,13.6,2,6.7,1.6,0.6,"TX","South","West South Central"
"1008","Texas",2017,"July-September",11,104000,115000,15000,13,21000,7500,7,33.7,23,0.1,24,18.3,1.5,"TX","South","West South Central"
"1009","Texas",2020,"October-December",24,144000,255000,43000,17,27000,1700,1,27.4,6.5,NA,5,5.7,9.6,"TX","South","West South Central"
"1010","Texas",2019,"January-March",17,260000,330000,17000,5,61000,35000,11,26.1,6.5,5.3,8.3,6.9,3,"TX","South","West South Central"
"1011","Texas",2020,"April-June",22,360000,385000,25000,6,75000,136000,35,30.2,7.7,3.3,4.6,5.7,5.8,"TX","South","West South Central"
"1012","Texas",2019,"October-December",20,129000,240000,17500,7,8000,1700,1,23.1,14,4.6,4.9,5.8,1.4,"TX","South","West South Central"
"1013","Texas",2021,"April-June",26,385000,425000,34000,8,65000,72000,17,38.1,3.4,NA,11.5,5.7,NA,"TX","South","West South Central"
"1014","Texas",2019,"July-September",19,126000,133000,11000,8,6500,7000,5,21.9,18.3,4.4,11.5,7.2,2.1,"TX","South","West South Central"
"1015","United States",2021,"January-March",25,2923240,NA,372630,13,308530,156270,5,31.3,8.8,2.2,6.3,6.5,3.3,NA,NA,NA
"1016","United States",2020,"October-December",24,3135340,NA,484920,15,271500,128990,4,48.6,11,6.8,8,4.1,6.3,NA,NA,NA
"1017","United States",2016,"October-December",8,3032060,NA,502350,17,124660,60390,2,46.6,16.9,8.3,9.4,10.1,6.4,NA,NA,NA
"1018","United States",2020,"April-June",22,2982900,NA,252630,8,596860,632680,21,42.3,12.2,5.5,6.1,10.8,5.2,NA,NA,NA
"1019","United States",2017,"April-June",10,2886030,NA,225680,8,653470,806170,28,41.6,11.7,4.3,12.9,6.6,4.4,NA,NA,NA
"1020","United States",2015,"July-September",3,3132880,NA,457100,15,172990,303070,10,41.2,17.6,8,15.2,8.8,4.8,NA,NA,NA
"1021","United States",2015,"October-December",4,2874760,NA,412380,14,117150,158790,6,37,11.4,5.2,9.5,7.3,6.9,NA,NA,NA
"1022","United States",2018,"October-December",16,2868970,NA,444730,16,219640,154560,5,50.5,20.3,10.4,13.8,8.4,6.5,NA,NA,NA
"1023","United States",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","United States",2016,"April-June",6,2801470,NA,329820,12,736920,561160,20,53.4,16.3,9.5,12.4,12.3,4.1,NA,NA,NA
"1025","United States",2017,"July-September",11,2994500,NA,394810,13,284370,449550,15,45.5,15,4.8,10.9,11.6,4.9,NA,NA,NA
"1026","United States",2017,"October-December",12,2849770,NA,424860,15,204510,213990,8,55.3,18.9,9.4,15,11.1,7.6,NA,NA,NA
"1027","United States",2016,"January-March",5,2594590,NA,428800,17,378160,158050,6,34.3,12.6,6.2,10.5,7,5.4,NA,NA,NA
"1028","United States",2015,"January-March",1,2824610,NA,500020,18,546980,270530,10,25.2,8.6,3.1,7.4,6.9,4.3,NA,NA,NA
"1029","United States",2021,"April-June",26,2855070,NA,255860,9,677690,480380,17,48.7,12.8,5.5,12.3,11.3,3.9,NA,NA,NA
"1030","United States",2019,"July-September",19,3175960,NA,434700,14,252550,355330,11,44.1,13.4,8.5,13.6,11.9,4.5,NA,NA,NA
"1031","United States",2015,"April-June",2,2849500,NA,352860,12,661860,692850,24,43.4,19.5,4.9,16.6,11.6,3.5,NA,NA,NA
"1032","United States",2016,"July-September",7,3181180,NA,397290,12,217320,282130,9,46.1,15.6,6.7,15.1,9.3,4.5,NA,NA,NA
"1033","United States",2019,"October-December",20,3018110,NA,399510,13,233260,91000,3,45.7,15,5.4,10.9,8.6,5.3,NA,NA,NA
"1034","United States",2018,"January-March",13,2631220,NA,425220,16,512940,288750,11,40.8,12.7,4.3,10.3,8.7,7.2,NA,NA,NA
"1035","United States",2018,"July-September",15,2958790,NA,377120,13,263560,420780,14,53.8,15.2,6.4,15.7,13.9,4.7,NA,NA,NA
"1036","United States",2018,"April-June",14,2692660,NA,270000,10,725650,715110,27,53.4,19,11.4,13,14.4,9.1,NA,NA,NA
"1037","United States",2017,"January-March",9,2615590,NA,361850,14,586240,239580,9,42.2,15.6,7.1,8.9,7.2,7.4,NA,NA,NA
"1038","United States",2020,"July-September",23,3175330,NA,411490,13,348280,381620,12,55.7,12.8,6.1,21.7,13.8,4.1,NA,NA,NA
"1039","United States",2020,"January-March",21,2876100,NA,399570,14,477200,153390,5,25.5,8,4.4,5,5.6,5.4,NA,NA,NA
"1040","United States",2019,"January-March",17,2671470,NA,407700,15,247710,179500,7,45.6,14.8,7.1,13.6,9,5.2,NA,NA,NA
"1041","Utah",2018,"July-September",15,30000,30000,4400,15,970,1400,5,34,15.5,0.1,0.2,1,0.7,"UT","West","Mountain"
"1042","Utah",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT","West","Mountain"
"1043","Utah",2018,"January-March",13,7500,17000,620,4,490,50,NA,18.7,NA,0.1,NA,0.1,0.5,"UT","West","Mountain"
"1044","Utah",2021,"January-March",25,17500,18500,2500,14,4000,NA,NA,45.4,0.9,NA,2.4,1,11.2,"UT","West","Mountain"
"1045","Utah",2016,"January-March",5,12000,12500,1700,14,710,100,1,28.8,7.6,0.1,0.4,1.9,0.6,"UT","West","Mountain"
"1046","Utah",2020,"October-December",24,29000,29000,3800,13,1800,50,NA,49.5,NA,NA,6.8,0.7,17.6,"UT","West","Mountain"
"1047","Utah",2020,"April-June",22,21000,31000,2700,9,7000,13500,44,38.4,NA,0.3,13.1,0.1,7.7,"UT","West","Mountain"
"1048","Utah",2019,"July-September",19,24000,29000,2800,10,3500,1700,6,29.4,4.9,5.5,0.2,0.6,4.6,"UT","West","Mountain"
"1049","Utah",2020,"July-September",23,24000,30000,2000,7,1500,2300,8,61.7,NA,NA,31.6,3.7,3.9,"UT","West","Mountain"
"1050","Utah",2018,"October-December",16,27000,27000,3400,13,180,400,1,48,9.8,5.5,8,6.5,4.9,"UT","West","Mountain"
"1051","Utah",2017,"April-June",10,19000,35000,2300,7,14500,10500,30,32.2,1.1,0.2,0.1,10.9,NA,"UT","West","Mountain"
"1052","Utah",2015,"April-June",2,24000,27000,3400,13,10000,3900,14,27.2,10.8,1.5,12.3,5.6,1.2,"UT","West","Mountain"
"1053","Utah",2018,"April-June",14,14500,26000,1700,7,10000,4100,16,43.5,3.7,2,1.7,1.4,1.9,"UT","West","Mountain"
"1054","Utah",2017,"July-September",11,35000,35000,6500,19,5500,3200,9,40.5,0.1,0.5,16.7,15.9,9.1,"UT","West","Mountain"
"1055","Utah",2019,"October-December",20,30000,32000,4400,14,970,90,NA,22.1,2,2,10.3,0.2,0.3,"UT","West","Mountain"
"1056","Utah",2015,"July-September",3,31000,36000,8000,22,1400,2200,6,40.1,25,41.6,33.6,3.6,0.1,"UT","West","Mountain"
"1057","Utah",2019,"January-March",17,8500,11000,1800,16,900,NA,NA,22.9,NA,0.1,NA,0.3,8.8,"UT","West","Mountain"
"1058","Utah",2021,"April-June",26,20000,31000,3500,11,8500,3900,13,40.1,25.8,10.4,18.7,NA,1.4,"UT","West","Mountain"
"1059","Utah",2015,"January-March",1,6000,24000,3300,14,2500,290,1,13.6,0.9,0.1,4.4,3,0.5,"UT","West","Mountain"
"1060","Utah",2020,"January-March",21,12000,17000,400,2,4200,NA,NA,38.9,17.2,17.1,2.3,15.7,22.4,"UT","West","Mountain"
"1061","Utah",2016,"April-June",6,14500,25000,4800,19,12000,7000,28,23,0.1,1.8,7.3,3.4,0.8,"UT","West","Mountain"
"1062","Utah",2016,"July-September",7,27000,33000,3200,10,1200,120,NA,32.1,20.2,0.6,21.8,2.5,1.7,"UT","West","Mountain"
"1063","Utah",2016,"October-December",8,30000,30000,1600,5,440,50,NA,26.4,0.1,0.2,0.9,0.7,0.3,"UT","West","Mountain"
"1064","Utah",2017,"January-March",9,16000,18500,2700,15,2900,60,NA,38.7,NA,0.1,NA,2,0.3,"UT","West","Mountain"
"1065","Utah",2015,"October-December",4,28000,28000,1900,7,120,100,NA,75.8,9.1,6.4,0.2,4.4,0.4,"UT","West","Mountain"
"1066","Utah",2017,"October-December",12,29000,29000,2000,7,480,70,NA,24.3,8.9,11,9.2,9.4,19.8,"UT","West","Mountain"
"1067","Vermont",2018,"April-June",14,5500,6500,520,8,2600,140,2,21.8,1.5,0.7,16.7,1.8,0.1,"VT","Northeast","New England"
"1068","Vermont",2020,"July-September",23,7500,7500,210,3,700,180,2,26.6,0.7,0.9,3.8,0.9,NA,"VT","Northeast","New England"
"1069","Vermont",2019,"October-December",20,7000,7000,190,3,100,270,4,21,1.3,0.6,0.8,0.6,0.9,"VT","Northeast","New England"
"1070","Vermont",2015,"April-June",2,6000,6000,100,2,580,50,1,3.7,1.9,0.1,NA,1.3,0.1,"VT","Northeast","New England"
"1071","Vermont",2019,"July-September",19,7000,7000,120,2,80,490,7,22.2,4.3,0.7,NA,0.5,0.1,"VT","Northeast","New England"
"1072","Vermont",2018,"October-December",16,6500,6500,170,3,10,20,NA,6.2,1.3,NA,NA,0.8,0.7,"VT","Northeast","New England"
"1073","Vermont",2017,"January-March",9,6500,6500,440,7,NA,NA,NA,6,0.7,2.1,0.2,0.9,2.1,"VT","Northeast","New England"
"1074","Vermont",2018,"January-March",13,5500,5500,570,10,20,NA,NA,17,1.2,0.3,0.6,2,0.8,"VT","Northeast","New England"
"1075","Vermont",2017,"April-June",10,6000,8000,170,2,390,190,2,3.3,0.3,0.3,NA,0.2,0.5,"VT","Northeast","New England"
"1076","Vermont",2015,"January-March",1,5500,5500,700,13,1200,20,NA,2.3,5.6,NA,NA,5.8,4.9,"VT","Northeast","New England"
"1077","Vermont",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VT","Northeast","New England"
"1078","Vermont",2020,"January-March",21,6500,7500,520,7,NA,70,1,9.1,0.8,0.6,0.9,2,3.1,"VT","Northeast","New England"
"1079","Vermont",2021,"January-March",25,7500,7500,1300,17,670,70,1,21.1,NA,3.7,NA,10.1,NA,"VT","Northeast","New England"
"1080","Vermont",2021,"April-June",26,7000,7000,40,1,770,570,8,28.8,NA,NA,NA,0.5,NA,"VT","Northeast","New England"
"1081","Vermont",2016,"July-September",7,6500,6500,400,6,170,50,1,5.6,8,1.7,NA,2.4,0.8,"VT","Northeast","New England"
"1082","Vermont",2016,"October-December",8,6500,6500,260,4,20,10,NA,44.5,41.3,41.2,41,0.4,NA,"VT","Northeast","New England"
"1083","Vermont",2015,"July-September",3,6000,6500,40,1,30,20,NA,22.7,0.5,NA,NA,0.4,NA,"VT","Northeast","New England"
"1084","Vermont",2020,"April-June",22,7000,7000,260,4,700,130,2,10.7,0.5,0.1,NA,1.1,NA,"VT","Northeast","New England"
"1085","Vermont",2016,"January-March",5,5500,5500,410,8,NA,NA,NA,1.3,NA,0.3,NA,0.5,1.7,"VT","Northeast","New England"
"1086","Vermont",2020,"October-December",24,8000,8000,270,3,30,NA,NA,10,NA,0.5,NA,0.6,NA,"VT","Northeast","New England"
"1087","Vermont",2016,"April-June",6,5000,6500,20,NA,480,30,NA,2.6,0.1,0.1,NA,0.3,0.1,"VT","Northeast","New England"
"1088","Vermont",2017,"July-September",11,7500,7500,180,2,520,270,4,16.8,9,4.7,NA,7,0.7,"VT","Northeast","New England"
"1089","Vermont",2015,"October-December",4,6500,6500,940,15,10,10,NA,57.1,16.8,0.9,0.6,0.4,15.6,"VT","Northeast","New England"
"1090","Vermont",2018,"July-September",15,7000,7000,90,1,1200,80,1,29.3,4.9,4.3,24.1,0.3,NA,"VT","Northeast","New England"
"1091","Vermont",2019,"January-March",17,6500,6500,260,4,50,NA,NA,6.2,0.1,2.4,NA,0.2,1.2,"VT","Northeast","New England"
"1092","Vermont",2017,"October-December",12,6500,6500,470,7,10,10,NA,96.6,44.5,22.1,55.2,5.7,1.8,"VT","Northeast","New England"
"1093","Virginia",2015,"January-March",1,8000,9000,2500,28,800,460,5,19,9.4,2.3,NA,9.8,11.9,"VA","South","South Atlantic"
"1094","Virginia",2018,"April-June",14,5000,5500,490,9,2400,700,13,23,19,3.2,1.2,23.3,1.5,"VA","South","South Atlantic"
"1095","Virginia",2020,"April-June",22,7500,8000,1200,15,4800,1300,16,33.7,7.9,0.3,0.4,7.9,1.1,"VA","South","South Atlantic"
"1096","Virginia",2017,"January-March",9,8000,8000,1400,18,1900,280,4,21.4,12.8,2.8,3.2,7.4,8.4,"VA","South","South Atlantic"
"1097","Virginia",2016,"April-June",6,6000,6500,230,4,2200,480,7,23.1,4.2,6.8,6,7.3,2.9,"VA","South","South Atlantic"
"1098","Virginia",2019,"July-September",19,9000,9000,570,6,350,820,9,37.9,18.3,0.9,1.3,2.7,3.1,"VA","South","South Atlantic"
"1099","Virginia",2015,"April-June",2,7500,7500,270,4,2100,430,6,26.2,13,1.8,0.2,3,4.5,"VA","South","South Atlantic"
"1100","Virginia",2017,"April-June",10,8500,9000,1000,11,3100,1100,12,19.8,19.1,1,5.3,1.9,4.8,"VA","South","South Atlantic"
"1101","Virginia",2019,"October-December",20,8000,8000,1200,15,10,190,2,37.7,18.6,0.4,NA,5.3,6,"VA","South","South Atlantic"
"1102","Virginia",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA","South","South Atlantic"
"1103","Virginia",2016,"October-December",8,7000,7000,730,10,230,10,NA,31.4,19.9,2,NA,1.8,5.1,"VA","South","South Atlantic"
"1104","Virginia",2020,"January-March",21,6000,7000,1100,16,1600,60,1,17.5,10.6,0.3,0.3,3.8,3.5,"VA","South","South Atlantic"
"1105","Virginia",2019,"January-March",17,5500,5500,1100,20,80,110,2,16.6,12.8,0.8,0.3,3.9,9.3,"VA","South","South Atlantic"
"1106","Virginia",2016,"July-September",7,8000,8000,810,10,460,360,5,39.1,24.1,1.1,2.3,5.3,3.6,"VA","South","South Atlantic"
"1107","Virginia",2015,"July-September",3,8000,8000,680,9,520,220,3,29,14.2,1.3,3.7,3.5,8.9,"VA","South","South Atlantic"
"1108","Virginia",2015,"October-December",4,7500,7500,750,10,NA,350,5,26.3,17.2,0.4,NA,5.8,10.4,"VA","South","South Atlantic"
"1109","Virginia",2017,"October-December",12,9500,9500,1100,12,300,210,2,20.9,20.6,1.3,7.5,6.9,3.9,"VA","South","South Atlantic"
"1110","Virginia",2018,"October-December",16,7000,7000,1100,16,80,1300,19,57.1,38.4,12.1,13.1,5.8,2.8,"VA","South","South Atlantic"
"1111","Virginia",2018,"July-September",15,7500,7500,610,8,1000,990,13,39,28.5,2.6,7.7,11.6,1.7,"VA","South","South Atlantic"
"1112","Virginia",2018,"January-March",13,7000,7000,2100,30,540,160,2,26,11.3,0.3,3.9,7.7,16.3,"VA","South","South Atlantic"
"1113","Virginia",2020,"July-September",23,8500,8500,1200,14,910,730,9,27.5,8.3,NA,NA,4.1,5.8,"VA","South","South Atlantic"
"1114","Virginia",2021,"January-March",25,7000,7000,1400,20,2300,50,1,11.9,1,NA,1.9,3.9,4.9,"VA","South","South Atlantic"
"1115","Virginia",2020,"October-December",24,8000,8500,1000,12,70,450,5,30.3,13.6,1.6,2,5.4,2.9,"VA","South","South Atlantic"
"1116","Virginia",2017,"July-September",11,11500,11500,1200,10,430,430,4,50.3,26.5,1.5,0.5,4.4,1.6,"VA","South","South Atlantic"
"1117","Virginia",2016,"January-March",5,6500,6500,1100,17,500,130,2,32.7,7.2,NA,0.4,5,3.8,"VA","South","South Atlantic"
"1118","Virginia",2021,"April-June",26,8000,8500,530,6,3100,820,10,13.3,6.3,3.6,2.1,2.7,3.7,"VA","South","South Atlantic"
"1119","Washington",2017,"January-March",9,68000,104000,9000,9,8500,NA,NA,6.8,0.1,NA,NA,8.1,4.4,"WA","West","Pacific"
"1120","Washington",2015,"January-March",1,52000,105000,14000,13,13500,9000,9,21.5,0.5,0.3,3.6,6,1.1,"WA","West","Pacific"
"1121","Washington",2017,"April-June",10,89000,132000,6500,5,36000,21000,16,19.5,4.7,3.6,6.7,3.1,0.4,"WA","West","Pacific"
"1122","Washington",2015,"April-June",2,105000,127000,5000,4,15000,13000,10,48.7,0.2,2.2,2,3.2,0.5,"WA","West","Pacific"
"1123","Washington",2016,"April-June",6,91000,143000,6000,4,21000,11500,8,40.9,11.4,3.3,3.1,11.1,0.6,"WA","West","Pacific"
"1124","Washington",2016,"July-September",7,57000,74000,5000,7,7500,2000,3,65.2,1.4,0.9,19.1,4.3,0.1,"WA","West","Pacific"
"1125","Washington",2018,"April-June",14,55000,122000,6500,5,19000,18900,15,55.9,9.4,7.6,7.6,7.1,0.6,"WA","West","Pacific"
"1126","Washington",2016,"October-December",8,65000,97000,9000,9,3100,130,NA,21.4,4.6,3.7,9.1,4.5,0.3,"WA","West","Pacific"
"1127","Washington",2019,"January-March",17,51000,75000,7000,9,5500,2200,3,22.3,0.8,0.6,0.3,0.8,0.2,"WA","West","Pacific"
"1128","Washington",2017,"October-December",12,66000,72000,4000,6,2900,14000,19,21.7,6,NA,0.3,0.4,0.2,"WA","West","Pacific"
"1129","Washington",2015,"July-September",3,84000,97000,11500,12,1800,20000,21,45.6,3.7,2.3,1.4,3.8,0.3,"WA","West","Pacific"
"1130","Washington",2018,"July-September",15,76000,84000,12000,14,7000,3600,4,7.1,0.6,0.6,2.7,9.9,2.8,"WA","West","Pacific"
"1131","Washington",2015,"October-December",4,87000,89000,6500,7,330,170,NA,6.9,0.1,0.1,0.3,3,1.5,"WA","West","Pacific"
"1132","Washington",2019,"October-December",20,89000,93000,12500,13,810,100,NA,40.3,2.3,0.6,19.6,2.9,3.2,"WA","West","Pacific"
"1133","Washington",2018,"January-March",13,44000,89000,4600,5,7000,860,1,8.5,0.9,1,1.9,0.4,0.4,"WA","West","Pacific"
"1134","Washington",2017,"July-September",11,82000,92000,17000,18,5500,10500,11,23.7,2.7,2,1.2,0.7,2.4,"WA","West","Pacific"
"1135","Washington",2016,"January-March",5,78000,135000,13000,10,4200,2000,2,21.6,11.3,1.4,1.7,1.7,5.4,"WA","West","Pacific"
"1136","Washington",2020,"July-September",23,94000,104000,7000,7,5000,8500,8,19.2,NA,NA,10.5,1.3,0.6,"WA","West","Pacific"
"1137","Washington",2020,"October-December",24,102000,103000,16500,16,6000,2000,2,25.5,20.2,22.9,2.6,4.7,4.4,"WA","West","Pacific"
"1138","Washington",2020,"April-June",22,50000,114000,3100,3,5000,3300,3,10.6,NA,0.7,1,1.3,0.4,"WA","West","Pacific"
"1139","Washington",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA","West","Pacific"
"1140","Washington",2020,"January-March",21,49000,74000,1500,2,580,150,NA,1.7,0.1,0.1,0.5,0.2,0.3,"WA","West","Pacific"
"1141","Washington",2021,"April-June",26,66000,122000,2900,2,9500,2600,2,31.7,19.1,18.4,1.2,4.7,NA,"WA","West","Pacific"
"1142","Washington",2018,"October-December",16,75000,81000,11000,14,5500,1400,2,34.5,0.5,11.7,4.9,3.3,1.3,"WA","West","Pacific"
"1143","Washington",2019,"July-September",19,85000,97000,21000,22,12000,10000,10,47.3,0.9,2.5,4.6,9.4,0.3,"WA","West","Pacific"
"1144","Washington",2021,"January-March",25,48000,67000,6000,9,5500,850,1,15.5,2.4,1,NA,5.3,NA,"WA","West","Pacific"
"1145","West Virginia",2015,"October-December",4,7000,7000,610,9,190,140,2,18.8,4.5,1.3,3,8.2,0.6,"WV","South","South Atlantic"
"1146","West Virginia",2015,"July-September",3,7000,7000,300,4,300,270,4,21.7,5.3,1,1.5,3,1.1,"WV","South","South Atlantic"
