"","state","year","months","period","colony_n","colony_max","colony_lost","colony_lost_pct","colony_added","colony_reno","colony_reno_pct","stressor","stress_pct","State.Code","Region","Division"
"1349","Hawaii",2019,"October-December",20,17000,17000,1300,8,300,50,NA,"Unknown",NA,"HI","West","Pacific"
"1350","Hawaii",2017,"October-December",12,15000,15000,130,1,970,290,2,"Other",0.1,"HI","West","Pacific"
"1351","Hawaii",2019,"July-September",19,17000,17000,200,1,200,6000,35,"Varroa mites",37.2,"HI","West","Pacific"
"1352","Hawaii",2019,"October-December",20,17000,17000,1300,8,300,50,NA,"Other",0.1,"HI","West","Pacific"
"1353","Hawaii",2018,"October-December",16,16000,16000,940,6,1700,6000,38,"Other pests/parasites",83.3,"HI","West","Pacific"
"1354","Hawaii",2020,"October-December",24,22000,22000,2700,12,200,370,2,"Other pests/parasites",65.2,"HI","West","Pacific"
"1355","Hawaii",2020,"October-December",24,22000,22000,2700,12,200,370,2,"Disesases",NA,"HI","West","Pacific"
"1356","Hawaii",2015,"January-March",1,10500,10500,380,4,3400,760,7,"Varroa mites",38.8,"HI","West","Pacific"
"1357","Hawaii",2020,"January-March",21,16000,16000,1500,9,1000,2200,14,"Varroa mites",75.3,"HI","West","Pacific"
"1358","Hawaii",2020,"January-March",21,16000,16000,1500,9,1000,2200,14,"Other pests/parasites",60.8,"HI","West","Pacific"
"1359","Hawaii",2015,"January-March",1,10500,10500,380,4,3400,760,7,"Unknown",NA,"HI","West","Pacific"
"1360","Hawaii",2017,"April-June",10,12000,12000,60,1,520,910,8,"Other pests/parasites",3.5,"HI","West","Pacific"
"1361","Hawaii",2017,"October-December",12,15000,15000,130,1,970,290,2,"Unknown",NA,"HI","West","Pacific"
"1362","Hawaii",2017,"October-December",12,15000,15000,130,1,970,290,2,"Disesases",0.1,"HI","West","Pacific"
"1363","Hawaii",2020,"April-June",22,15500,15500,40,NA,240,2300,15,"Other pests/parasites",41.1,"HI","West","Pacific"
"1364","Hawaii",2018,"July-September",15,16500,16500,1800,11,1700,3000,18,"Disesases",0.1,"HI","West","Pacific"
"1365","Hawaii",2020,"April-June",22,15500,15500,40,NA,240,2300,15,"Unknown",NA,"HI","West","Pacific"
"1366","Hawaii",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Disesases",NA,"HI","West","Pacific"
"1367","Hawaii",2021,"January-March",25,19500,19500,900,5,2400,1600,8,"Pesticides",NA,"HI","West","Pacific"
"1368","Hawaii",2017,"April-June",10,12000,12000,60,1,520,910,8,"Varroa mites",89.5,"HI","West","Pacific"
"1369","Hawaii",2020,"October-December",24,22000,22000,2700,12,200,370,2,"Unknown",NA,"HI","West","Pacific"
"1370","Hawaii",2018,"April-June",14,14500,14500,280,2,300,3100,21,"Other pests/parasites",64,"HI","West","Pacific"
"1371","Hawaii",2018,"April-June",14,14500,14500,280,2,300,3100,21,"Unknown",0.2,"HI","West","Pacific"
"1372","Hawaii",2018,"April-June",14,14500,14500,280,2,300,3100,21,"Pesticides",NA,"HI","West","Pacific"
"1373","Hawaii",2017,"January-March",9,13000,13000,190,1,510,50,NA,"Varroa mites",1.2,"HI","West","Pacific"
"1374","Hawaii",2018,"April-June",14,14500,14500,280,2,300,3100,21,"Other",0.2,"HI","West","Pacific"
"1375","Hawaii",2017,"July-September",11,15000,15000,1100,7,430,20,NA,"Disesases",0.3,"HI","West","Pacific"
"1376","Hawaii",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Pesticides",NA,"HI","West","Pacific"
"1377","Hawaii",2021,"April-June",26,21000,21000,630,3,460,1200,6,"Pesticides",NA,"HI","West","Pacific"
"1378","Hawaii",2019,"October-December",20,17000,17000,1300,8,300,50,NA,"Varroa mites",44,"HI","West","Pacific"
"1379","Hawaii",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Other pests/parasites",NA,"HI","West","Pacific"
"1380","Hawaii",2020,"October-December",24,22000,22000,2700,12,200,370,2,"Pesticides",NA,"HI","West","Pacific"
"1381","Hawaii",2019,"July-September",19,17000,17000,200,1,200,6000,35,"Pesticides",NA,"HI","West","Pacific"
"1382","Hawaii",2018,"April-June",14,14500,14500,280,2,300,3100,21,"Varroa mites",59.8,"HI","West","Pacific"
"1383","Hawaii",2015,"July-September",3,14500,14500,2700,19,1200,5500,38,"Disesases",0.1,"HI","West","Pacific"
"1384","Hawaii",2017,"October-December",12,15000,15000,130,1,970,290,2,"Other pests/parasites",66.1,"HI","West","Pacific"
"1385","Hawaii",2018,"July-September",15,16500,16500,1800,11,1700,3000,18,"Pesticides",0.1,"HI","West","Pacific"
"1386","Hawaii",2019,"October-December",20,17000,17000,1300,8,300,50,NA,"Pesticides",1,"HI","West","Pacific"
"1387","Hawaii",2017,"October-December",12,15000,15000,130,1,970,290,2,"Varroa mites",57.2,"HI","West","Pacific"
"1388","Hawaii",2020,"April-June",22,15500,15500,40,NA,240,2300,15,"Other",1.1,"HI","West","Pacific"
"1389","Hawaii",2018,"April-June",14,14500,14500,280,2,300,3100,21,"Disesases",0.5,"HI","West","Pacific"
"1390","Hawaii",2019,"July-September",19,17000,17000,200,1,200,6000,35,"Disesases",0.3,"HI","West","Pacific"
"1391","Hawaii",2021,"April-June",26,21000,21000,630,3,460,1200,6,"Other",NA,"HI","West","Pacific"
"1392","Hawaii",2021,"April-June",26,21000,21000,630,3,460,1200,6,"Unknown",NA,"HI","West","Pacific"
"1393","Hawaii",2020,"January-March",21,16000,16000,1500,9,1000,2200,14,"Other",0.2,"HI","West","Pacific"
"1394","Hawaii",2020,"January-March",21,16000,16000,1500,9,1000,2200,14,"Disesases",0.1,"HI","West","Pacific"
"1395","Hawaii",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Varroa mites",NA,"HI","West","Pacific"
"1396","Hawaii",2021,"January-March",25,19500,19500,900,5,2400,1600,8,"Other",4.7,"HI","West","Pacific"
"1397","Hawaii",2020,"January-March",21,16000,16000,1500,9,1000,2200,14,"Pesticides",NA,"HI","West","Pacific"
"1398","Hawaii",2020,"April-June",22,15500,15500,40,NA,240,2300,15,"Pesticides",NA,"HI","West","Pacific"
"1399","Hawaii",2019,"July-September",19,17000,17000,200,1,200,6000,35,"Other pests/parasites",39,"HI","West","Pacific"
"1400","Hawaii",2019,"October-December",20,17000,17000,1300,8,300,50,NA,"Other pests/parasites",61.8,"HI","West","Pacific"
"1401","Hawaii",2019,"October-December",20,17000,17000,1300,8,300,50,NA,"Disesases",0.2,"HI","West","Pacific"
"1402","Hawaii",2019,"January-March",17,16500,16500,390,2,660,3700,22,"Varroa mites",72.1,"HI","West","Pacific"
"1403","Hawaii",2020,"April-June",22,15500,15500,40,NA,240,2300,15,"Disesases",1,"HI","West","Pacific"
"1404","Hawaii",2020,"January-March",21,16000,16000,1500,9,1000,2200,14,"Unknown",0.2,"HI","West","Pacific"
"1405","Idaho",2016,"October-December",8,121000,143000,15500,11,5000,420,NA,"Varroa mites",31.9,"ID","West","Mountain"
"1406","Idaho",2017,"October-December",12,113000,164000,9000,5,10000,5000,3,"Pesticides",14.9,"ID","West","Mountain"
"1407","Idaho",2016,"January-March",5,90000,97000,6500,7,5500,6500,7,"Other pests/parasites",2.3,"ID","West","Mountain"
"1408","Idaho",2016,"April-June",6,60000,80000,6000,8,19000,5500,7,"Other pests/parasites",4.8,"ID","West","Mountain"
"1409","Idaho",2017,"April-June",10,61000,78000,9500,12,24000,31000,40,"Disesases",3.9,"ID","West","Mountain"
"1410","Idaho",2016,"January-March",5,90000,97000,6500,7,5500,6500,7,"Disesases",2.1,"ID","West","Mountain"
"1411","Idaho",2017,"October-December",12,113000,164000,9000,5,10000,5000,3,"Disesases",17.7,"ID","West","Mountain"
"1412","Idaho",2016,"October-December",8,121000,143000,15500,11,5000,420,NA,"Other pests/parasites",0.8,"ID","West","Mountain"
"1413","Idaho",2018,"January-March",13,164000,168000,22000,13,2500,2600,2,"Unknown",0.4,"ID","West","Mountain"
"1414","Idaho",2017,"July-September",11,89000,116000,12000,10,9000,16500,14,"Disesases",6.7,"ID","West","Mountain"
"1415","Idaho",2016,"April-June",6,60000,80000,6000,8,19000,5500,7,"Unknown",2.7,"ID","West","Mountain"
"1416","Idaho",2016,"July-September",7,79000,131000,13000,10,1900,2800,2,"Varroa mites",25.3,"ID","West","Mountain"
"1417","Idaho",2016,"April-June",6,60000,80000,6000,8,19000,5500,7,"Varroa mites",21.2,"ID","West","Mountain"
"1418","Idaho",2015,"October-December",4,121000,145000,22000,15,5500,5500,4,"Other pests/parasites",0.6,"ID","West","Mountain"
"1419","Idaho",2020,"July-September",23,70000,85000,11000,13,18500,8500,10,"Other pests/parasites",2.6,"ID","West","Mountain"
"1420","Idaho",2015,"April-June",2,62000,72000,6500,9,16500,10500,15,"Varroa mites",25.5,"ID","West","Mountain"
"1421","Idaho",2017,"April-June",10,61000,78000,9500,12,24000,31000,40,"Other pests/parasites",7.4,"ID","West","Mountain"
"1422","Idaho",2016,"January-March",5,90000,97000,6500,7,5500,6500,7,"Varroa mites",31.7,"ID","West","Mountain"
"1423","Idaho",2017,"July-September",11,89000,116000,12000,10,9000,16500,14,"Other pests/parasites",19.1,"ID","West","Mountain"
"1424","Idaho",2018,"July-September",15,82000,101000,14000,14,15000,21000,21,"Unknown",5.7,"ID","West","Mountain"
"1425","Idaho",2018,"April-June",14,60000,95000,4800,5,17000,29000,31,"Other",4,"ID","West","Mountain"
"1426","Idaho",2015,"October-December",4,121000,145000,22000,15,5500,5500,4,"Varroa mites",38.9,"ID","West","Mountain"
"1427","Idaho",2017,"January-March",9,95000,99000,8500,9,2000,280,NA,"Pesticides",21.2,"ID","West","Mountain"
"1428","Idaho",2018,"January-March",13,164000,168000,22000,13,2500,2600,2,"Other pests/parasites",5.7,"ID","West","Mountain"
"1429","Idaho",2015,"July-September",3,80000,128000,14000,11,5500,11500,9,"Varroa mites",46.8,"ID","West","Mountain"
"1430","Idaho",2017,"January-March",9,95000,99000,8500,9,2000,280,NA,"Varroa mites",74.2,"ID","West","Mountain"
"1431","Idaho",2018,"April-June",14,60000,95000,4800,5,17000,29000,31,"Pesticides",18,"ID","West","Mountain"
"1432","Idaho",2015,"January-March",1,81000,88000,3700,4,2600,8000,9,"Disesases",12.5,"ID","West","Mountain"
"1433","Idaho",2016,"April-June",6,60000,80000,6000,8,19000,5500,7,"Other",5.4,"ID","West","Mountain"
"1434","Idaho",2015,"April-June",2,62000,72000,6500,9,16500,10500,15,"Disesases",6.5,"ID","West","Mountain"
"1435","Idaho",2016,"July-September",7,79000,131000,13000,10,1900,2800,2,"Other pests/parasites",4.7,"ID","West","Mountain"
"1436","Idaho",2021,"January-March",25,168000,171000,15000,9,9000,8500,5,"Disesases",NA,"ID","West","Mountain"
"1437","Idaho",2017,"July-September",11,89000,116000,12000,10,9000,16500,14,"Pesticides",15.5,"ID","West","Mountain"
"1438","Idaho",2016,"July-September",7,79000,131000,13000,10,1900,2800,2,"Disesases",4.5,"ID","West","Mountain"
"1439","Idaho",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Pesticides",NA,"ID","West","Mountain"
"1440","Idaho",2017,"January-March",9,95000,99000,8500,9,2000,280,NA,"Other pests/parasites",42.3,"ID","West","Mountain"
"1441","Idaho",2018,"July-September",15,82000,101000,14000,14,15000,21000,21,"Other",13.8,"ID","West","Mountain"
"1442","Idaho",2018,"January-March",13,164000,168000,22000,13,2500,2600,2,"Pesticides",3.4,"ID","West","Mountain"
"1443","Idaho",2015,"July-September",3,80000,128000,14000,11,5500,11500,9,"Other pests/parasites",5.2,"ID","West","Mountain"
"1444","Idaho",2018,"April-June",14,60000,95000,4800,5,17000,29000,31,"Unknown",4.1,"ID","West","Mountain"
"1445","Idaho",2017,"October-December",12,113000,164000,9000,5,10000,5000,3,"Other",1.7,"ID","West","Mountain"
"1446","Idaho",2017,"October-December",12,113000,164000,9000,5,10000,5000,3,"Unknown",0.2,"ID","West","Mountain"
"1447","Idaho",2016,"January-March",5,90000,97000,6500,7,5500,6500,7,"Unknown",0.3,"ID","West","Mountain"
"1448","Idaho",2021,"January-March",25,168000,171000,15000,9,9000,8500,5,"Other pests/parasites",10.7,"ID","West","Mountain"
"1449","Idaho",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Disesases",NA,"ID","West","Mountain"
"1450","Idaho",2020,"July-September",23,70000,85000,11000,13,18500,8500,10,"Varroa mites",45,"ID","West","Mountain"
"1451","Idaho",2015,"April-June",2,62000,72000,6500,9,16500,10500,15,"Unknown",0.3,"ID","West","Mountain"
"1452","Idaho",2017,"January-March",9,95000,99000,8500,9,2000,280,NA,"Unknown",0.4,"ID","West","Mountain"
"1453","Idaho",2018,"January-March",13,164000,168000,22000,13,2500,2600,2,"Other",3.4,"ID","West","Mountain"
"1454","Idaho",2016,"January-March",5,90000,97000,6500,7,5500,6500,7,"Pesticides",5.9,"ID","West","Mountain"
"1455","Idaho",2015,"April-June",2,62000,72000,6500,9,16500,10500,15,"Other pests/parasites",6.7,"ID","West","Mountain"
"1456","Idaho",2017,"July-September",11,89000,116000,12000,10,9000,16500,14,"Varroa mites",53.7,"ID","West","Mountain"
"1457","Idaho",2016,"July-September",7,79000,131000,13000,10,1900,2800,2,"Unknown",3.3,"ID","West","Mountain"
"1458","Idaho",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Other pests/parasites",NA,"ID","West","Mountain"
"1459","Idaho",2017,"January-March",9,95000,99000,8500,9,2000,280,NA,"Disesases",42.3,"ID","West","Mountain"
"1460","Idaho",2019,"July-September",19,95000,111000,10500,9,8500,12500,11,"Pesticides",9.9,"ID","West","Mountain"
"1461","Idaho",2019,"October-December",20,111000,196000,15500,8,1800,1000,1,"Pesticides",10.5,"ID","West","Mountain"
"1462","Idaho",2015,"July-September",3,80000,128000,14000,11,5500,11500,9,"Pesticides",10,"ID","West","Mountain"
"1463","Idaho",2018,"January-March",13,164000,168000,22000,13,2500,2600,2,"Varroa mites",28.3,"ID","West","Mountain"
"1464","Idaho",2018,"July-September",15,82000,101000,14000,14,15000,21000,21,"Varroa mites",83.6,"ID","West","Mountain"
"1465","Idaho",2020,"October-December",24,94000,180000,19000,11,8000,1700,1,"Other pests/parasites",8.9,"ID","West","Mountain"
"1466","Idaho",2015,"January-March",1,81000,88000,3700,4,2600,8000,9,"Varroa mites",39.8,"ID","West","Mountain"
"1467","Idaho",2017,"April-June",10,61000,78000,9500,12,24000,31000,40,"Varroa mites",31.2,"ID","West","Mountain"
"1468","Idaho",2017,"October-December",12,113000,164000,9000,5,10000,5000,3,"Other pests/parasites",16.9,"ID","West","Mountain"
"1469","Idaho",2015,"July-September",3,80000,128000,14000,11,5500,11500,9,"Disesases",1.7,"ID","West","Mountain"
"1470","Idaho",2016,"January-March",5,90000,97000,6500,7,5500,6500,7,"Other",5.5,"ID","West","Mountain"
"1471","Idaho",2016,"July-September",7,79000,131000,13000,10,1900,2800,2,"Other",6,"ID","West","Mountain"
"1472","Idaho",2019,"July-September",19,95000,111000,10500,9,8500,12500,11,"Disesases",21.7,"ID","West","Mountain"
"1473","Idaho",2019,"October-December",20,111000,196000,15500,8,1800,1000,1,"Disesases",5.4,"ID","West","Mountain"
"1474","Idaho",2015,"October-December",4,121000,145000,22000,15,5500,5500,4,"Pesticides",4,"ID","West","Mountain"
"1475","Idaho",2019,"January-March",17,132000,145000,12500,9,4600,1100,1,"Disesases",8,"ID","West","Mountain"
"1476","Idaho",2015,"January-March",1,81000,88000,3700,4,2600,8000,9,"Pesticides",4.8,"ID","West","Mountain"
"1477","Idaho",2021,"January-March",25,168000,171000,15000,9,9000,8500,5,"Pesticides",9.5,"ID","West","Mountain"
"1478","Idaho",2016,"October-December",8,121000,143000,15500,11,5000,420,NA,"Disesases",4.8,"ID","West","Mountain"
"1479","Idaho",2017,"April-June",10,61000,78000,9500,12,24000,31000,40,"Other",7.7,"ID","West","Mountain"
"1480","Idaho",2017,"April-June",10,61000,78000,9500,12,24000,31000,40,"Unknown",4.7,"ID","West","Mountain"
"1481","Idaho",2018,"April-June",14,60000,95000,4800,5,17000,29000,31,"Other pests/parasites",4,"ID","West","Mountain"
"1482","Idaho",2018,"July-September",15,82000,101000,14000,14,15000,21000,21,"Pesticides",26.5,"ID","West","Mountain"
"1483","Idaho",2016,"April-June",6,60000,80000,6000,8,19000,5500,7,"Pesticides",3.1,"ID","West","Mountain"
"1484","Idaho",2015,"October-December",4,121000,145000,22000,15,5500,5500,4,"Disesases",4.3,"ID","West","Mountain"
"1485","Idaho",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Varroa mites",NA,"ID","West","Mountain"
"1486","Idaho",2020,"April-June",22,48000,81000,14500,18,32000,29000,36,"Pesticides",8.6,"ID","West","Mountain"
"1487","Idaho",2019,"January-March",17,132000,145000,12500,9,4600,1100,1,"Other pests/parasites",8,"ID","West","Mountain"
"1488","Idaho",2019,"July-September",19,95000,111000,10500,9,8500,12500,11,"Other pests/parasites",15.4,"ID","West","Mountain"
"1489","Idaho",2019,"January-March",17,132000,145000,12500,9,4600,1100,1,"Pesticides",9.2,"ID","West","Mountain"
"1490","Idaho",2018,"October-December",16,99000,159000,15000,9,9000,910,1,"Varroa mites",64.9,"ID","West","Mountain"
"1491","Idaho",2020,"October-December",24,94000,180000,19000,11,8000,1700,1,"Varroa mites",52.1,"ID","West","Mountain"
"1492","Idaho",2016,"April-June",6,60000,80000,6000,8,19000,5500,7,"Disesases",2.7,"ID","West","Mountain"
"1493","Idaho",2017,"July-September",11,89000,116000,12000,10,9000,16500,14,"Unknown",5.1,"ID","West","Mountain"
"1494","Idaho",2020,"July-September",23,70000,85000,11000,13,18500,8500,10,"Disesases",6.7,"ID","West","Mountain"
"1495","Idaho",2015,"January-March",1,81000,88000,3700,4,2600,8000,9,"Other pests/parasites",6.7,"ID","West","Mountain"
"1496","Idaho",2018,"October-December",16,99000,159000,15000,9,9000,910,1,"Unknown",4.5,"ID","West","Mountain"
"1497","Idaho",2016,"July-September",7,79000,131000,13000,10,1900,2800,2,"Pesticides",7.6,"ID","West","Mountain"
"1498","Idaho",2016,"October-December",8,121000,143000,15500,11,5000,420,NA,"Unknown",3,"ID","West","Mountain"
"1499","Idaho",2020,"April-June",22,48000,81000,14500,18,32000,29000,36,"Unknown",5.8,"ID","West","Mountain"
"1500","Idaho",2019,"July-September",19,95000,111000,10500,9,8500,12500,11,"Varroa mites",59.9,"ID","West","Mountain"
"1501","Idaho",2019,"October-December",20,111000,196000,15500,8,1800,1000,1,"Varroa mites",20.3,"ID","West","Mountain"
"1502","Idaho",2021,"January-March",25,168000,171000,15000,9,9000,8500,5,"Varroa mites",33.3,"ID","West","Mountain"
"1503","Idaho",2021,"April-June",26,86000,120000,19500,16,40000,19000,16,"Varroa mites",31.9,"ID","West","Mountain"
"1504","Idaho",2018,"October-December",16,99000,159000,15000,9,9000,910,1,"Other pests/parasites",47.4,"ID","West","Mountain"
"1505","Idaho",2021,"April-June",26,86000,120000,19500,16,40000,19000,16,"Pesticides",9.9,"ID","West","Mountain"
"1506","Idaho",2017,"April-June",10,61000,78000,9500,12,24000,31000,40,"Pesticides",8.2,"ID","West","Mountain"
"1507","Idaho",2018,"January-March",13,164000,168000,22000,13,2500,2600,2,"Disesases",0.8,"ID","West","Mountain"
"1508","Idaho",2017,"October-December",12,113000,164000,9000,5,10000,5000,3,"Varroa mites",34,"ID","West","Mountain"
"1509","Idaho",2016,"October-December",8,121000,143000,15500,11,5000,420,NA,"Pesticides",0.2,"ID","West","Mountain"
